FL_DATE,OP_CARRIER,ORIGIN,DEST,DEP_TIME,DEP_DELAY,ARR_DELAY,DISTANCE,DAY_OF_WEEK,WEATHER_DELAY,CARRIER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2023-01-09,DL,MDW,FLL,629,1.2,-14.3,461.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-09,HA,FLL,BWI,544,7.2,6.4,533.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-09,B6,EWR,MCO,1730,35.3,32.6,712.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-09,HA,ATL,SFO,607,62.7,62.4,517.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-09,9E,PHL,MSP,1251,0.1,-2.6,486.0,3,0.0,0.0,15.3,0.0,0.0
2023-01-09,G4,LGA,BOS,1141,2.5,0.4,970.0,1,0.0,0.0,2.0,0.0,13.1
2023-01-09,DL,ORD,EWR,1145,-12.9,-31.5,102.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-09,AA,MSP,DEN,2000,-6.9,16.9,273.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-09,DL,PHL,LGA,1345,2.2,4.9,1614.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-09,YX,CLT,MSP,2227,-2.7,2.1,1168.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-09,NK,LAX,IAH,1659,-0.5,10.3,2010.0,6,0.0,0.0,6.5,0.0,0.0
2023-01-09,YV,SEA,DEN,1108,-8.5,-7.9,322.0,7,0.0,0.0,0.0,0.3,0.0
2023-01-09,AA,ORD,DFW,737,-1.0,3.4,634.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-09,9E,DTW,DFW,1323,-1.1,6.2,377.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-09,WN,SEA,DFW,1549,57.8,34.4,916.0,4,0.0,0.0,8.4,0.0,0.0
2023-01-09,OH,FLL,IAD,2211,3.1,7.9,1230.0,3,0.0,6.0,0.0,0.0,0.0
2023-01-09,B6,DEN,LAX,927,-15.6,7.5,1039.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-09,NK,MSP,MIA,2343,-0.5,17.0,813.0,3,0.0,10.0,0.0,0.0,0.0
2023-01-09,NK,DTW,FLL,656,12.1,25.6,1125.0,4,0.0,6.7,0.0,0.0,0.0
2023-01-09,OH,SEA,SLC,840,3.4,22.0,297.0,1,0.0,0.0,0.0,0.0,68.9
2023-01-09,DL,LAS,SLC,2202,3.4,-9.7,982.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-09,UA,LGA,DEN,1037,18.1,10.1,1521.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-09,AA,DTW,MSP,2324,12.2,1.3,980.0,2,0.0,14.8,0.0,0.0,0.0
2023-01-09,WN,DFW,MDW,2314,9.0,42.6,983.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-09,UA,BWI,LAX,925,-8.7,-5.0,930.0,7,0.0,0.0,29.8,0.0,0.0
2023-01-09,B6,SEA,MDW,1116,76.0,50.5,1237.0,7,2.6,0.0,0.0,0.0,0.0
2023-01-09,OO,MSP,ATL,843,70.2,48.7,492.0,6,0.0,0.0,0.0,0.0,3.0
2023-01-09,DL,IAD,ORD,1828,52.6,45.8,1185.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-09,B6,BOS,DTW,755,-12.1,-23.9,485.0,7,0.0,0.0,0.0,0.0,10.8
2023-01-09,DL,PHX,DTW,732,19.6,35.3,280.0,2,14.2,0.0,3.2,0.0,0.0
2023-01-09,DL,LAX,BWI,1807,-3.2,5.2,195.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-09,B6,LGA,MIA,1720,-19.4,-13.4,325.0,3,0.0,0.0,0.0,0.0,17.4
2023-01-09,UA,LGA,MCO,1713,19.2,5.8,649.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-09,UA,LAS,CLT,824,75.1,50.6,675.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-09,MQ,MDW,ORD,1630,-13.5,-8.0,907.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-09,MQ,PHX,IAD,1022,-1.0,0.5,628.0,3,0.0,0.0,19.2,0.0,0.0
2023-01-09,B6,CLT,SEA,1550,-6.7,-18.5,357.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-09,MQ,CLT,FLL,831,11.1,8.9,1535.0,2,0.2,0.0,3.1,0.0,0.0
2023-01-09,WN,SEA,LAX,2124,-6.6,-6.1,377.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-09,9E,LAS,BOS,1314,39.4,40.9,1183.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-09,OO,PHL,BWI,1746,-6.8,15.3,1047.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-09,UA,FLL,PHL,1155,51.6,23.1,526.0,1,0.0,1.2,0.0,0.0,0.0
2023-01-09,AA,LGA,ATL,1943,47.0,48.0,402.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-09,AA,BOS,SEA,1005,-3.1,-9.6,1256.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-09,UA,SEA,EWR,940,28.5,28.4,2476.0,4,0.0,48.8,0.0,0.0,0.0
2023-01-09,F9,LAX,EWR,2310,0.6,1.8,522.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-09,AA,IAD,EWR,1105,-5.5,0.3,976.0,1,0.0,45.1,0.0,0.0,57.1
2023-01-09,UA,MDW,MCO,1016,-7.5,-18.8,73.0,3,0.0,1.6,0.0,0.0,6.6
2023-01-09,G4,LGA,MCO,1340,9.8,18.0,316.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-09,UA,SFO,EWR,1857,24.8,21.5,830.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-09,WN,LGA,SLC,1215,93.0,93.0,89.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-09,AA,JFK,CLT,1252,-5.1,11.6,1511.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-09,9E,MDW,PHX,1239,19.5,18.9,563.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-09,AS,LAS,DEN,1145,-4.0,6.5,373.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-09,YV,LAS,MDW,1540,31.9,36.1,450.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-09,AS,BWI,LGA,1843,3.1,16.0,500.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-09,UA,SFO,DTW,1449,-2.2,10.8,277.0,2,0.0,24.6,0.0,0.0,0.0
2023-01-09,YV,PHL,IAD,937,-8.3,-18.7,718.0,6,0.0,0.0,0.0,0.0,5.2
2023-01-09,UA,BWI,MDW,1826,4.1,6.3,438.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-09,NK,DFW,EWR,739,-1.7,-15.3,504.0,7,0.0,0.0,0.0,0.0,4.4
2023-01-09,DL,BOS,ATL,1039,67.0,51.7,455.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-09,YV,DFW,SEA,1845,-19.1,-21.0,436.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-09,AS,SLC,BWI,1633,15.4,18.9,1440.0,5,0.0,0.0,0.0,4.6,0.0
2023-01-09,OH,ORD,BOS,2224,-8.6,-9.6,811.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-09,DL,MDW,ORD,1038,1.4,-0.4,709.0,7,0.0,4.6,0.0,0.0,0.0
2023-01-09,AS,PHL,EWR,1415,-8.2,3.0,1223.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-09,AS,DEN,IAD,1724,-0.9,8.0,470.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-09,9E,LAX,IAD,1204,-5.0,-1.5,1117.0,5,0.0,0.0,23.9,0.0,0.0
2023-01-09,AA,LGA,CLT,907,12.0,17.7,261.0,5,0.0,0.0,15.0,0.0,0.0
2023-01-09,MQ,JFK,MSP,725,5.6,11.2,971.0,6,0.0,0.0,0.0,0.0,1.8
2023-01-09,NK,CLT,EWR,823,8.8,27.1,302.0,3,0.0,0.0,0.0,0.0,28.0
2023-01-09,AA,JFK,SLC,618,23.0,17.5,1007.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-09,UA,DEN,MDW,958,4.6,-3.6,688.0,3,1.2,0.0,0.0,0.0,0.0
2023-01-09,WN,JFK,MDW,700,-1.3,0.9,218.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-09,OH,DEN,MIA,542,9.8,-1.2,821.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-09,UA,DEN,ATL,1001,17.9,11.5,1002.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-09,WN,MDW,PHL,1118,20.2,21.7,315.0,2,10.7,0.0,0.0,0.0,0.0
2023-01-09,WN,MIA,BWI,1323,-18.0,-20.4,1958.0,6,0.0,0.0,0.0,0.0,24.0
2023-01-09,AA,ORD,DEN,1805,11.3,7.3,223.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-09,WN,IAH,SEA,612,1.8,-1.2,497.0,7,0.0,22.2,5.0,0.0,0.0
2023-01-09,UA,SFO,BWI,739,2.4,-2.3,980.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-09,DL,JFK,ATL,1029,9.9,-2.5,380.0,5,55.7,0.0,0.0,0.0,0.0
2023-01-09,AA,MSP,MDW,1448,62.9,63.6,1621.0,1,21.9,14.5,0.0,0.0,0.0
2023-01-09,WN,ORD,LGA,809,-4.9,9.5,958.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-09,B6,SEA,MCO,814,-3.9,6.2,1006.0,3,0.0,0.0,1.6,0.0,53.6
2023-01-09,NK,ORD,EWR,514,23.2,29.1,342.0,6,0.0,6.1,0.0,0.0,0.0
2023-01-09,B6,DEN,MDW,1304,-7.5,-10.5,1223.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-09,9E,SLC,MDW,1334,-11.6,-8.1,770.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-09,B6,DTW,MSP,1224,-11.7,-17.7,1264.0,6,38.3,0.0,0.0,0.0,0.0
2023-01-09,DL,ATL,EWR,2136,7.2,4.8,219.0,2,0.0,0.0,18.4,0.0,0.0
2023-01-09,OH,SFO,LAX,1113,49.4,41.5,767.0,5,0.0,0.0,0.0,0.0,19.1
2023-01-09,DL,ORD,FLL,1851,-6.4,-19.3,1112.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-09,AA,SLC,MCO,1019,3.1,4.0,793.0,5,0.0,0.0,0.0,0.0,10.4
2023-01-09,OH,PHX,MCO,1711,-7.6,-11.8,1164.0,6,10.7,0.0,0.0,0.0,0.0
2023-01-09,DL,LAS,IAD,1812,77.5,68.5,2049.0,7,0.0,0.0,0.0,0.0,10.0
2023-01-09,AA,SLC,DEN,636,-14.7,-14.8,264.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-09,WN,LAX,EWR,705,-2.5,1.3,157.0,7,0.0,0.0,22.0,0.0,0.0
2023-01-09,HA,LAX,JFK,2057,24.4,27.7,1241.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-09,DL,JFK,LAS,1154,-3.6,-15.6,719.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-09,DL,MSP,ATL,1700,1.4,-2.0,190.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-09,NK,PHX,PHL,1449,-14.9,-19.1,311.0,6,0.0,0.0,19.9,0.0,0.0
2023-01-09,NK,IAD,MDW,1304,-14.4,-0.5,241.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-09,HA,MIA,SLC,742,16.0,30.6,61.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-09,MQ,EWR,BWI,556,7.9,7.1,663.0,6,0.0,13.9,0.0,0.0,0.0
2023-01-09,WN,MDW,IAD,1400,4.2,7.6,484.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-09,MQ,MDW,PHX,2348,-7.3,-20.9,120.0,7,0.0,11.2,0.0,0.0,38.7
2023-01-09,OO,SLC,DEN,1432,-3.9,-0.3,584.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-09,HA,CLT,MSP,1659,-2.0,-4.3,990.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-09,UA,IAH,DFW,634,8.5,20.8,1168.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-09,WN,BWI,MSP,2011,67.3,54.9,160.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-09,UA,BOS,SFO,1436,2.2,-6.3,304.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-09,AA,ORD,DEN,1604,36.8,17.9,2472.0,4,0.0,27.7,0.0,0.0,0.0
2023-01-09,UA,DEN,MIA,1923,4.3,5.5,1002.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-09,9E,SLC,MIA,1540,0.4,-5.1,987.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-09,DL,DFW,MIA,744,-1.6,10.8,476.0,7,12.2,0.0,0.0,0.0,0.0
2023-01-09,WN,DTW,PHX,1306,26.9,29.2,725.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-09,9E,IAH,ORD,849,17.3,13.7,777.0,7,11.0,38.2,0.0,0.0,0.0
2023-01-09,HA,IAH,MDW,1817,-10.6,-2.7,469.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-09,WN,PHL,FLL,1007,31.3,44.0,926.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-09,AA,CLT,LAX,707,-1.3,-12.7,743.0,1,0.0,22.2,17.4,0.0,0.0
2023-01-09,WN,LAX,LGA,1118,-21.2,-24.4,1995.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-09,WN,DEN,LAX,1112,17.5,34.3,115.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-09,DL,MSP,BOS,2101,70.7,52.6,1622.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-09,B6,MDW,SLC,631,41.3,41.7,2038.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-09,MQ,FLL,BOS,834,3.1,14.5,289.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-09,OH,SFO,BOS,1838,-5.4,-4.7,263.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-09,AS,FLL,DEN,902,2.4,8.9,85.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-09,DL,IAH,FLL,2133,2.7,-0.6,441.0,5,0.0,0.0,0.0,0.0,10.2
2023-01-09,B6,MIA,DTW,909,22.3,37.1,985.0,2,0.0,0.0,0.6,0.0,0.0
2023-01-09,B6,MDW,MIA,1835,10.3,4.3,341.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-09,WN,SFO,JFK,1558,-7.8,-16.2,1243.0,7,0.0,0.0,0.0,0.0,3.5
2023-01-09,OH,ATL,MSP,915,9.8,17.2,1515.0,7,0.0,0.0,0.0,0.0,6.1
2023-01-09,NK,LAX,BWI,1216,-3.8,3.9,184.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-09,UA,PHX,SLC,1045,-8.7,-5.9,763.0,4,0.0,0.0,16.5,0.0,0.0
2023-01-09,UA,EWR,DEN,2012,-4.8,-3.7,179.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-09,DL,SLC,DTW,2156,28.3,19.1,997.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-09,UA,LGA,EWR,2315,4.3,-3.7,463.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-09,WN,MSP,SEA,2047,21.9,12.6,1197.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-09,UA,MSP,DFW,2141,9.1,10.9,1470.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-09,UA,BWI,DTW,1442,-9.5,-10.1,766.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-09,AA,BOS,MDW,1133,4.7,-10.9,1947.0,5,0.0,0.0,0.0,3.4,0.0
2023-01-09,WN,ATL,IAH,1452,16.4,9.7,1500.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-09,WN,SLC,MCO,1920,0.2,-2.0,380.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-09,AS,SFO,LAS,1720,-6.7,-0.6,601.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-09,AS,DFW,ORD,651,0.8,3.6,548.0,4,0.0,1.1,5.8,0.0,0.0
2023-01-09,UA,MDW,ORD,1208,-0.9,16.8,562.0,6,0.0,18.6,0.0,0.0,0.0
2023-01-09,UA,ATL,DTW,1052,20.5,7.6,1156.0,6,7.3,0.0,8.8,0.0,2.2
2023-01-09,F9,PHX,DEN,912,40.1,39.6,471.0,1,13.0,0.0,0.0,0.0,0.0
2023-01-09,F9,ATL,DEN,1010,-6.3,1.0,521.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-09,AS,MCO,PHX,925,-8.0,-4.0,399.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-09,AA,LGA,SFO,757,43.3,33.8,825.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-09,UA,LAX,FLL,1235,-1.9,-8.5,251.0,2,0.0,41.6,0.0,0.0,0.0
2023-01-09,WN,MDW,FLL,2219,-8.2,-7.4,1510.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-09,DL,EWR,LGA,917,-5.9,-22.9,1244.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-09,WN,ORD,LGA,858,-6.0,-14.3,571.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-09,DL,BWI,IAH,1525,-4.3,-13.4,138.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-09,OO,FLL,MIA,806,72.9,67.0,144.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-09,NK,LAS,DFW,1612,-8.5,-1.0,314.0,2,0.0,27.2,0.0,0.0,0.0
2023-01-09,AA,MSP,MIA,1429,4.1,-7.2,693.0,1,24.9,0.0,0.0,0.0,0.0
2023-01-09,UA,BOS,ORD,2158,42.9,23.4,995.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-09,DL,MIA,PHX,817,-3.2,-17.4,332.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-09,UA,PHX,MCO,1912,-2.0,8.1,982.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-09,AA,JFK,DFW,1629,-2.4,7.1,839.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-09,HA,LAS,MIA,1145,-3.7,3.3,1026.0,7,4.5,0.0,0.0,0.0,0.0
2023-01-09,AS,SLC,BWI,914,30.5,41.0,1431.0,4,5.0,34.6,0.0,0.0,0.0
2023-01-09,B6,EWR,MDW,859,64.4,72.5,1972.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-09,NK,MIA,IAH,1147,-14.6,-22.3,904.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-09,NK,BWI,DFW,919,-3.1,-6.6,991.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-09,9E,MDW,LGA,1400,-14.0,-4.1,1153.0,1,0.0,6.1,0.0,0.0,5.8
2023-01-09,9E,IAH,LAX,1055,28.2,-3.6,1002.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-09,OO,MSP,SLC,830,4.1,1.0,139.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-09,AA,PHX,ATL,1807,-6.9,3.8,2520.0,5,0.0,0.0,4.5,0.0,0.0
2023-01-09,UA,DTW,BWI,1144,-2.9,-6.0,1071.0,3,0.0,36.4,0.0,0.0,0.0
2023-01-09,NK,MCO,BOS,1231,-18.9,-8.7,814.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-09,B6,JFK,MSP,1554,5.8,-15.1,832.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-09,OO,LAS,JFK,813,3.7,6.0,495.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-09,OH,MIA,IAH,957,39.4,28.9,735.0,3,0.0,0.0,0.0,0.0,16.4
2023-01-09,MQ,EWR,IAD,844,9.9,6.2,962.0,4,0.0,10.8,0.0,0.0,0.0
2023-01-09,DL,LAX,DTW,1403,16.1,4.2,469.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-09,DL,MDW,LGA,1916,5.1,20.3,1221.0,5,0.0,0.0,37.5,0.0,0.0
2023-01-09,NK,MSP,ORD,1013,9.8,9.0,235.0,1,0.0,0.0,0.0,0.0,55.5
2023-01-09,OO,SEA,IAD,843,39.3,34.9,1181.0,3,0.0,0.0,17.5,0.0,0.0
2023-01-09,UA,SEA,MIA,1704,-3.4,17.7,687.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-09,OH,SEA,DTW,2336,46.1,29.9,1202.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-09,OO,BWI,LAX,822,19.5,18.0,449.0,1,0.0,0.0,0.0,0.0,20.6
2023-01-09,WN,DTW,MSP,843,-21.2,-24.8,431.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-09,HA,LAX,DEN,1715,12.5,3.3,994.0,6,0.0,0.0,0.0,0.0,20.4
2023-01-09,DL,ATL,SFO,1058,-2.9,0.6,423.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-09,F9,IAH,MCO,1730,5.3,1.7,2013.0,2,11.7,0.0,0.0,0.0,0.0
2023-01-09,G4,DEN,MSP,918,-2.5,17.7,974.0,1,0.0,0.0,1.6,1.6,0.0
2023-01-09,DL,SFO,MSP,1604,1.9,19.4,505.0,2,19.6,26.4,0.0,0.0,0.0
2023-01-09,B6,SLC,PHX,1652,-20.6,-19.1,207.0,4,0.0,0.0,6.7,0.0,0.0
2023-01-09,HA,CLT,MIA,1802,-5.1,-19.7,817.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-09,AA,LAS,LGA,1813,4.8,1.2,692.0,3,0.0,28.6,0.0,0.0,0.0
2023-01-09,AA,DTW,SEA,650,15.8,23.9,2089.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-09,DL,DTW,SEA,1514,-15.1,-21.7,978.0,5,0.0,0.0,9.1,0.0,0.0
2023-01-09,DL,SLC,DFW,1131,-1.5,14.8,565.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-09,B6,ORD,SFO,1708,-8.5,-1.4,548.0,1,0.0,35.9,20.2,0.0,0.0
2023-01-09,OH,DEN,CLT,2143,57.2,36.9,727.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-09,WN,SLC,DFW,1141,20.0,10.4,335.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-09,UA,LAS,DTW,852,2.9,-2.7,984.0,2,0.0,0.4,0.0,0.0,0.0
2023-01-09,F9,MDW,SEA,1411,33.4,20.3,138.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-09,AA,BWI,IAH,720,15.0,1.3,787.0,1,0.0,6.5,0.0,0.0,0.0
2023-01-09,MQ,SFO,MIA,703,15.6,7.5,2422.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-09,WN,EWR,SFO,2246,4.1,-0.3,1470.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-09,AA,SEA,MDW,756,4.7,17.0,1223.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-09,WN,LAS,BWI,1444,-6.6,-1.2,1045.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-09,WN,EWR,DEN,1738,-9.3,-2.9,1509.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-09,UA,FLL,JFK,1137,59.9,54.4,1466.0,3,19.4,0.0,11.0,0.0,0.0
2023-01-09,G4,MCO,JFK,1650,-6.2,-13.2,324.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-09,DL,LGA,EWR,1359,58.9,61.5,283.0,3,0.0,33.6,0.0,0.0,0.0
2023-01-09,YX,MDW,SLC,2339,8.9,3.2,1610.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-09,OH,ORD,BWI,608,6.8,2.4,509.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-09,F9,DEN,DFW,818,-14.9,-8.9,417.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-09,DL,LAS,EWR,1325,-8.3,17.9,126.0,6,0.0,0.0,0.9,0.0,0.0
2023-01-09,B6,MDW,BOS,1230,26.5,16.9,1455.0,1,0.0,0.0,0.0,0.0,2.2
2023-01-09,B6,BOS,FLL,628,-7.8,-22.9,81.0,1,0.0,24.3,0.0,0.0,0.0
2023-01-09,UA,ORD,DTW,1226,-2.5,0.8,690.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-09,WN,SFO,BOS,735,-15.6,-6.4,291.0,6,5.3,0.0,0.0,0.0,0.0
2023-01-09,DL,PHX,PHL,1510,7.2,1.8,108.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-09,DL,PHX,EWR,1559,27.7,17.6,514.0,2,0.0,0.0,3.2,0.1,9.2
2023-01-09,DL,DTW,SLC,644,-15.1,-25.5,1014.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-09,DL,JFK,IAD,1108,41.0,38.2,289.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-09,DL,MIA,PHX,1619,13.4,30.8,1198.0,3,0.0,33.1,0.0,0.0,0.0
2023-01-09,NK,DTW,JFK,1843,-4.3,13.5,1091.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-09,HA,SFO,LAX,500,35.2,32.9,225.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-09,YX,MSP,BWI,1110,5.3,0.3,509.0,4,0.5,0.0,0.0,0.0,0.0
2023-01-09,DL,PHL,FLL,2301,0.3,4.1,1210.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-09,AA,SFO,FLL,1042,-5.0,-7.5,2026.0,6,0.0,0.0,0.0,0.0,8.9
2023-01-09,WN,BOS,SFO,1240,-5.9,-11.4,1020.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-09,OO,FLL,PHX,924,72.7,63.4,1021.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-09,AS,MIA,LAX,631,-0.1,12.7,1422.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-09,YX,BOS,PHL,2042,26.7,20.8,753.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-09,F9,LAS,DFW,1408,-5.5,-6.7,1037.0,7,0.0,0.0,0.0,0.0,12.7
2023-01-09,WN,FLL,ORD,1240,-10.0,-11.1,739.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-09,DL,DTW,LAS,1836,-9.2,0.1,957.0,4,22.1,0.0,0.0,0.0,0.0
2023-01-09,AA,BOS,DFW,710,2.9,11.0,1494.0,6,0.0,21.6,0.0,0.0,0.0
2023-01-09,9E,CLT,ATL,1920,64.5,44.1,1203.0,6,10.3,0.0,0.0,0.0,22.0
2023-01-09,UA,ATL,LAS,1414,-4.6,-5.7,230.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-09,UA,CLT,DFW,1635,-5.5,6.4,1973.0,4,0.0,0.0,0.0,0.0,7.4
2023-01-09,WN,IAH,SEA,1437,18.4,12.3,186.0,2,0.0,2.8,0.0,0.0,0.0
2023-01-09,OO,MDW,JFK,1841,28.0,37.7,1020.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-09,UA,IAH,MIA,1720,-1.8,5.3,514.0,6,0.0,0.0,1.0,0.0,0.0
2023-01-09,AA,MDW,PHX,1347,46.7,57.3,1277.0,6,0.0,0.0,0.0,0.0,1.0
2023-01-09,MQ,LAS,CLT,1927,0.9,-2.3,158.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-09,MQ,CLT,ATL,1745,-4.5,3.2,307.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-09,AA,SFO,BOS,1203,-11.3,-2.3,209.0,6,0.0,57.0,0.0,0.0,0.0
2023-01-09,AS,BOS,DFW,655,-10.0,2.3,999.0,6,0.0,0.0,0.0,0.0,0.0
